pm_id,p_id,metric_name,metric_value
3039,3039,Physical / Positioning,63
3040,3040,Pace / Diving,79
3040,3040,Shooting / Handling,69
3040,3040,Passing / Kicking,70
3040,3040,Dribbling / Reflexes,71
3040,3040,Defense / Speed,40
3040,3040,Physical / Positioning,70
3041,3041,Pace / Diving,75
3041,3041,Shooting / Handling,64
3041,3041,Passing / Kicking,66
3041,3041,Dribbling / Reflexes,73
3041,3041,Defense / Speed,67
3041,3041,Physical / Positioning,68
3042,3042,Pace / Diving,51
3042,3042,Shooting / Handling,30
3042,3042,Passing / Kicking,50
3042,3042,Dribbling / Reflexes,50
3042,3042,Defense / Speed,74
3042,3042,Physical / Positioning,73
3043,3043,Pace / Diving,74
3043,3043,Shooting / Handling,63
3043,3043,Passing / Kicking,73
3043,3043,Dribbling / Reflexes,76
3043,3043,Defense / Speed,63
3043,3043,Physical / Positioning,72
3044,3044,Pace / Diving,77
3044,3044,Shooting / Handling,66
3044,3044,Passing / Kicking,68
3044,3044,Dribbling / Reflexes,74
3044,3044,Defense / Speed,25
3044,3044,Physical / Positioning,63
3045,3045,Pace / Diving,81
3045,3045,Shooting / Handling,65
3045,3045,Passing / Kicking,71
3045,3045,Dribbling / Reflexes,77
3045,3045,Defense / Speed,59
3045,3045,Physical / Positioning,48
3046,3046,Pace / Diving,75
3046,3046,Shooting / Handling,42
3046,3046,Passing / Kicking,64
3046,3046,Dribbling / Reflexes,69
3046,3046,Defense / Speed,71
3046,3046,Physical / Positioning,69
3047,3047,Pace / Diving,75
3047,3047,Shooting / Handling,74
3047,3047,Passing / Kicking,51
3047,3047,Dribbling / Reflexes,62
3047,3047,Defense / Speed,28
3047,3047,Physical / Positioning,86
3048,3048,Pace / Diving,81
3048,3048,Shooting / Handling,70
3048,3048,Passing / Kicking,64
3048,3048,Dribbling / Reflexes,79
3048,3048,Defense / Speed,27
3048,3048,Physical / Positioning,47
3049,3049,Pace / Diving,90
3049,3049,Shooting / Handling,68
3049,3049,Passing / Kicking,65
3049,3049,Dribbling / Reflexes,77
3049,3049,Defense / Speed,41
3049,3049,Physical / Positioning,50
3050,3050,Pace / Diving,60
3050,3050,Shooting / Handling,73
3050,3050,Passing / Kicking,58
3050,3050,Dribbling / Reflexes,64
3050,3050,Defense / Speed,45
3050,3050,Physical / Positioning,80
3051,3051,Pace / Diving,67
3051,3051,Shooting / Handling,65
3051,3051,Passing / Kicking,66
3051,3051,Dribbling / Reflexes,72
3051,3051,Defense / Speed,69
3051,3051,Physical / Positioning,80
3052,3052,Pace / Diving,74
3052,3052,Shooting / Handling,69
3052,3052,Passing / Kicking,75
3052,3052,Dribbling / Reflexes,70
3052,3052,Defense / Speed,67
3052,3052,Physical / Positioning,73
3053,3053,Pace / Diving,66
3053,3053,Shooting / Handling,48
3053,3053,Passing / Kicking,59
3053,3053,Dribbling / Reflexes,61
3053,3053,Defense / Speed,71
3053,3053,Physical / Positioning,83
3054,3054,Pace / Diving,61
3054,3054,Shooting / Handling,44
3054,3054,Passing / Kicking,52
3054,3054,Dribbling / Reflexes,58
3054,3054,Defense / Speed,73
3054,3054,Physical / Positioning,77
3055,3055,Pace / Diving,67
3055,3055,Shooting / Handling,65
3055,3055,Passing / Kicking,68
3055,3055,Dribbling / Reflexes,72
3055,3055,Defense / Speed,59
3055,3055,Physical / Positioning,71
3056,3056,Pace / Diving,60
3056,3056,Shooting / Handling,63
3056,3056,Passing / Kicking,66
3056,3056,Dribbling / Reflexes,68
3056,3056,Defense / Speed,69
3056,3056,Physical / Positioning,79
3057,3057,Pace / Diving,65
3057,3057,Shooting / Handling,42
3057,3057,Passing / Kicking,58
3057,3057,Dribbling / Reflexes,60
3057,3057,Defense / Speed,70
3057,3057,Physical / Positioning,78
3058,3058,Pace / Diving,66
3058,3058,Shooting / Handling,60
3058,3058,Passing / Kicking,70
3058,3058,Dribbling / Reflexes,72
3058,3058,Defense / Speed,65
3058,3058,Physical / Positioning,79
3059,3059,Pace / Diving,76
3059,3059,Shooting / Handling,67
3059,3059,Passing / Kicking,72
3059,3059,Dribbling / Reflexes,72
3059,3059,Defense / Speed,66
3059,3059,Physical / Positioning,77
3060,3060,Pace / Diving,81
3060,3060,Shooting / Handling,68
3060,3060,Passing / Kicking,70
3060,3060,Dribbling / Reflexes,75
3060,3060,Defense / Speed,53
3060,3060,Physical / Positioning,60
3061,3061,Pace / Diving,61
3061,3061,Shooting / Handling,76
3061,3061,Passing / Kicking,50
3061,3061,Dribbling / Reflexes,60
3061,3061,Defense / Speed,28
3061,3061,Physical / Positioning,79
3062,3062,Pace / Diving,74
3062,3062,Shooting / Handling,71
3062,3062,Passing / Kicking,50
3062,3062,Dribbling / Reflexes,69
3062,3062,Defense / Speed,45
3062,3062,Physical / Positioning,80
3063,3063,Pace / Diving,90
3063,3063,Shooting / Handling,61
3063,3063,Passing / Kicking,63
3063,3063,Dribbling / Reflexes,71
3063,3063,Defense / Speed,62
3063,3063,Physical / Positioning,75
3064,3064,Pace / Diving,35
3064,3064,Shooting / Handling,40
3064,3064,Passing / Kicking,42
3064,3064,Dribbling / Reflexes,41
3064,3064,Defense / Speed,74
3064,3064,Physical / Positioning,81
3065,3065,Pace / Diving,64
3065,3065,Shooting / Handling,73
3065,3065,Passing / Kicking,74
3065,3065,Dribbling / Reflexes,71
3065,3065,Defense / Speed,58
3065,3065,Physical / Positioning,59
3066,3066,Pace / Diving,79
3066,3066,Shooting / Handling,66
3066,3066,Passing / Kicking,69
3066,3066,Dribbling / Reflexes,74
3066,3066,Defense / Speed,38
3066,3066,Physical / Positioning,57
3067,3067,Pace / Diving,89
3067,3067,Shooting / Handling,66
3067,3067,Passing / Kicking,64
3067,3067,Dribbling / Reflexes,77
3067,3067,Defense / Speed,29
3067,3067,Physical / Positioning,59
3068,3068,Pace / Diving,56
3068,3068,Shooting / Handling,56
3068,3068,Passing / Kicking,68
3068,3068,Dribbling / Reflexes,70
3068,3068,Defense / Speed,71
3068,3068,Physical / Positioning,63
3069,3069,Pace / Diving,83
3069,3069,Shooting / Handling,55
3069,3069,Passing / Kicking,71
3069,3069,Dribbling / Reflexes,71
3069,3069,Defense / Speed,65
3069,3069,Physical / Positioning,53
3070,3070,Pace / Diving,72
3070,3070,Shooting / Handling,27
3070,3070,Passing / Kicking,51
3070,3070,Dribbling / Reflexes,62
3070,3070,Defense / Speed,72
3070,3070,Physical / Positioning,73
3071,3071,Pace / Diving,50
3071,3071,Shooting / Handling,66
3071,3071,Passing / Kicking,78
3071,3071,Dribbling / Reflexes,73
3071,3071,Defense / Speed,67
3071,3071,Physical / Positioning,60
3072,3072,Pace / Diving,83
3072,3072,Shooting / Handling,46
3072,3072,Passing / Kicking,55
3072,3072,Dribbling / Reflexes,77
3072,3072,Defense / Speed,67
3072,3072,Physical / Positioning,65
3073,3073,Pace / Diving,30
3073,3073,Shooting / Handling,47
3073,3073,Passing / Kicking,56
3073,3073,Dribbling / Reflexes,50
3073,3073,Defense / Speed,71
3073,3073,Physical / Positioning,73
3074,3074,Pace / Diving,68
3074,3074,Shooting / Handling,76
3074,3074,Passing / Kicking,72
3074,3074,Dribbling / Reflexes,75
3074,3074,Defense / Speed,51
3074,3074,Physical / Positioning,74
3075,3075,Pace / Diving,71
3075,3075,Shooting / Handling,70
3075,3075,Passing / Kicking,69
3075,3075,Dribbling / Reflexes,71
3075,3075,Defense / Speed,38
3075,3075,Physical / Positioning,73
3076,3076,Pace / Diving,67
3076,3076,Shooting / Handling,71
3076,3076,Passing / Kicking,72
3076,3076,Dribbling / Reflexes,73
3076,3076,Defense / Speed,62
3076,3076,Physical / Positioning,61
3077,3077,Pace / Diving,71
3077,3077,Shooting / Handling,68
3077,3077,Passing / Kicking,70
3077,3077,Dribbling / Reflexes,74
3077,3077,Defense / Speed,45
3077,3077,Physical / Positioning,70
3078,3078,Pace / Diving,70
3078,3078,Shooting / Handling,25
3078,3078,Passing / Kicking,56
3078,3078,Dribbling / Reflexes,61
3078,3078,Defense / Speed,73
3078,3078,Physical / Positioning,70
3079,3079,Pace / Diving,64
3079,3079,Shooting / Handling,31
3079,3079,Passing / Kicking,46
3079,3079,Dribbling / Reflexes,57
3079,3079,Defense / Speed,73
3079,3079,Physical / Positioning,74
3080,3080,Pace / Diving,69
3080,3080,Shooting / Handling,72
3080,3080,Passing / Kicking,61
3080,3080,Dribbling / Reflexes,68
3080,3080,Defense / Speed,36
3080,3080,Physical / Positioning,68
3081,3081,Pace / Diving,66
3081,3081,Shooting / Handling,63
3081,3081,Passing / Kicking,70
3081,3081,Dribbling / Reflexes,76
3081,3081,Defense / Speed,65
3081,3081,Physical / Positioning,71
3082,3082,Pace / Diving,77
3082,3082,Shooting / Handling,65
3082,3082,Passing / Kicking,68
3082,3082,Dribbling / Reflexes,79
3082,3082,Defense / Speed,64
3082,3082,Physical / Positioning,70
3083,3083,Pace / Diving,72
3083,3083,Shooting / Handling,61
3083,3083,Passing / Kicking,66
3083,3083,Dribbling / Reflexes,69
3083,3083,Defense / Speed,69
3083,3083,Physical / Positioning,71
3084,3084,Pace / Diving,49
3084,3084,Shooting / Handling,30
3084,3084,Passing / Kicking,54
3084,3084,Dribbling / Reflexes,47
3084,3084,Defense / Speed,72
3084,3084,Physical / Positioning,74
3085,3085,Pace / Diving,90
3085,3085,Shooting / Handling,63
3085,3085,Passing / Kicking,65
3085,3085,Dribbling / Reflexes,73
3085,3085,Defense / Speed,36
3085,3085,Physical / Positioning,58
3086,3086,Pace / Diving,73
3086,3086,Shooting / Handling,65
3086,3086,Passing / Kicking,70
3086,3086,Dribbling / Reflexes,77
3086,3086,Defense / Speed,63
3086,3086,Physical / Positioning,73
3087,3087,Pace / Diving,83
3087,3087,Shooting / Handling,51
3087,3087,Passing / Kicking,67
3087,3087,Dribbling / Reflexes,71
3087,3087,Defense / Speed,64
3087,3087,Physical / Positioning,72
3088,3088,Pace / Diving,66
3088,3088,Shooting / Handling,61
3088,3088,Passing / Kicking,69
3088,3088,Dribbling / Reflexes,77
3088,3088,Defense / Speed,37
3088,3088,Physical / Positioning,45
3089,3089,Pace / Diving,69
3089,3089,Shooting / Handling,70
3089,3089,Passing / Kicking,71
3089,3089,Dribbling / Reflexes,72
3089,3089,Defense / Speed,37
3089,3089,Physical / Positioning,70
3090,3090,Pace / Diving,74
3090,3090,Shooting / Handling,63
3090,3090,Passing / Kicking,73
3090,3090,Dribbling / Reflexes,75
3090,3090,Defense / Speed,52
3090,3090,Physical / Positioning,60
3091,3091,Pace / Diving,86
3091,3091,Shooting / Handling,68
3091,3091,Passing / Kicking,62
3091,3091,Dribbling / Reflexes,72
3091,3091,Defense / Speed,24
3091,3091,Physical / Positioning,63
3092,3092,Pace / Diving,75
3092,3092,Shooting / Handling,43
3092,3092,Passing / Kicking,65
3092,3092,Dribbling / Reflexes,66
3092,3092,Defense / Speed,67
3092,3092,Physical / Positioning,74
3093,3093,Pace / Diving,68
3093,3093,Shooting / Handling,74
3093,3093,Passing / Kicking,61
3093,3093,Dribbling / Reflexes,72
3093,3093,Defense / Speed,42
3093,3093,Physical / Positioning,64
3094,3094,Pace / Diving,78
3094,3094,Shooting / Handling,73
3094,3094,Passing / Kicking,65
3094,3094,Dribbling / Reflexes,72
3094,3094,Defense / Speed,35
3094,3094,Physical / Positioning,66
3095,3095,Pace / Diving,80
3095,3095,Shooting / Handling,65
3095,3095,Passing / Kicking,67
3095,3095,Dribbling / Reflexes,71
3095,3095,Defense / Speed,62
3095,3095,Physical / Positioning,77
3096,3096,Pace / Diving,71
3096,3096,Shooting / Handling,66
3096,3096,Passing / Kicking,70
3096,3096,Dribbling / Reflexes,75
3096,3096,Defense / Speed,65
3096,3096,Physical / Positioning,65
3097,3097,Pace / Diving,58
3097,3097,Shooting / Handling,53
3097,3097,Passing / Kicking,69
3097,3097,Dribbling / Reflexes,67
3097,3097,Defense / Speed,72
3097,3097,Physical / Positioning,74
3098,3098,Pace / Diving,65
3098,3098,Shooting / Handling,70
3098,3098,Passing / Kicking,70
3098,3098,Dribbling / Reflexes,71
3098,3098,Defense / Speed,73
3098,3098,Physical / Positioning,71
3099,3099,Pace / Diving,72
3099,3099,Shooting / Handling,67
3099,3099,Passing / Kicking,71
3099,3099,Dribbling / Reflexes,73
3099,3099,Defense / Speed,45
3099,3099,Physical / Positioning,71
3100,3100,Pace / Diving,52
3100,3100,Shooting / Handling,61
3100,3100,Passing / Kicking,71
3100,3100,Dribbling / Reflexes,70
3100,3100,Defense / Speed,69
3100,3100,Physical / Positioning,72
3101,3101,Pace / Diving,69
3101,3101,Shooting / Handling,52
3101,3101,Passing / Kicking,66
3101,3101,Dribbling / Reflexes,72
3101,3101,Defense / Speed,69
3101,3101,Physical / Positioning,65
3102,3102,Pace / Diving,64
3102,3102,Shooting / Handling,43
3102,3102,Passing / Kicking,60
3102,3102,Dribbling / Reflexes,67
3102,3102,Defense / Speed,71
3102,3102,Physical / Positioning,82
3103,3103,Pace / Diving,83
3103,3103,Shooting / Handling,51
3103,3103,Passing / Kicking,67
3103,3103,Dribbling / Reflexes,71
3103,3103,Defense / Speed,67
3103,3103,Physical / Positioning,71
3104,3104,Pace / Diving,62
3104,3104,Shooting / Handling,63
3104,3104,Passing / Kicking,75
3104,3104,Dribbling / Reflexes,75
3104,3104,Defense / Speed,57
3104,3104,Physical / Positioning,55
3105,3105,Pace / Diving,69
3105,3105,Shooting / Handling,31
3105,3105,Passing / Kicking,60
3105,3105,Dribbling / Reflexes,61
3105,3105,Defense / Speed,73
3105,3105,Physical / Positioning,73
3106,3106,Pace / Diving,69
3106,3106,Shooting / Handling,52
3106,3106,Passing / Kicking,70
3106,3106,Dribbling / Reflexes,66
3106,3106,Defense / Speed,73
3106,3106,Physical / Positioning,77
3107,3107,Pace / Diving,73
3107,3107,Shooting / Handling,72
3107,3107,Passing / Kicking,47
3107,3107,Dribbling / Reflexes,69
3107,3107,Defense / Speed,27
3107,3107,Physical / Positioning,70
3108,3108,Pace / Diving,49
3108,3108,Shooting / Handling,74
3108,3108,Passing / Kicking,66
3108,3108,Dribbling / Reflexes,65
3108,3108,Defense / Speed,46
3108,3108,Physical / Positioning,76
3109,3109,Pace / Diving,73
3109,3109,Shooting / Handling,71
3109,3109,Passing / Kicking,65
3109,3109,Dribbling / Reflexes,74
3109,3109,Defense / Speed,49
3109,3109,Physical / Positioning,70
3110,3110,Pace / Diving,71
3110,3110,Shooting / Handling,72
3110,3110,Passing / Kicking,72
3110,3110,Dribbling / Reflexes,72
3110,3110,Defense / Speed,41
3110,3110,Physical / Positioning,70
3111,3111,Pace / Diving,66
3111,3111,Shooting / Handling,74
3111,3111,Passing / Kicking,75
3111,3111,Dribbling / Reflexes,73
3111,3111,Defense / Speed,51
3111,3111,Physical / Positioning,68
3112,3112,Pace / Diving,68
3112,3112,Shooting / Handling,58
3112,3112,Passing / Kicking,71
3112,3112,Dribbling / Reflexes,72
3112,3112,Defense / Speed,69
3112,3112,Physical / Positioning,69
3113,3113,Pace / Diving,78
3113,3113,Shooting / Handling,70
3113,3113,Passing / Kicking,66
3113,3113,Dribbling / Reflexes,74
3113,3113,Defense / Speed,54
3113,3113,Physical / Positioning,72
3114,3114,Pace / Diving,63
3114,3114,Shooting / Handling,72
3114,3114,Passing / Kicking,52
3114,3114,Dribbling / Reflexes,65
3114,3114,Defense / Speed,31
3114,3114,Physical / Positioning,79
3115,3115,Pace / Diving,61
3115,3115,Shooting / Handling,72
3115,3115,Passing / Kicking,49
3115,3115,Dribbling / Reflexes,68
3115,3115,Defense / Speed,31
3115,3115,Physical / Positioning,73
3116,3116,Pace / Diving,81
3116,3116,Shooting / Handling,73
3116,3116,Passing / Kicking,65
3116,3116,Dribbling / Reflexes,74
3116,3116,Defense / Speed,35
3116,3116,Physical / Positioning,63
3117,3117,Pace / Diving,77
3117,3117,Shooting / Handling,73
3117,3117,Passing / Kicking,63
3117,3117,Dribbling / Reflexes,75
3117,3117,Defense / Speed,28
3117,3117,Physical / Positioning,56
3118,3118,Pace / Diving,73
3118,3118,Shooting / Handling,66
3118,3118,Passing / Kicking,72
3118,3118,Dribbling / Reflexes,71
3118,3118,Defense / Speed,67
3118,3118,Physical / Positioning,71
3119,3119,Pace / Diving,60
3119,3119,Shooting / Handling,44
3119,3119,Passing / Kicking,54
3119,3119,Dribbling / Reflexes,55
3119,3119,Defense / Speed,71
3119,3119,Physical / Positioning,79
3120,3120,Pace / Diving,79
3120,3120,Shooting / Handling,56
3120,3120,Passing / Kicking,64
3120,3120,Dribbling / Reflexes,69
3120,3120,Defense / Speed,67
3120,3120,Physical / Positioning,73
3121,3121,Pace / Diving,52
3121,3121,Shooting / Handling,55
3121,3121,Passing / Kicking,64
3121,3121,Dribbling / Reflexes,72
3121,3121,Defense / Speed,70
3121,3121,Physical / Positioning,73
3122,3122,Pace / Diving,57
3122,3122,Shooting / Handling,46
3122,3122,Passing / Kicking,63
3122,3122,Dribbling / Reflexes,67
3122,3122,Defense / Speed,71
3122,3122,Physical / Positioning,77
3123,3123,Pace / Diving,80
3123,3123,Shooting / Handling,53
3123,3123,Passing / Kicking,62
3123,3123,Dribbling / Reflexes,72
3123,3123,Defense / Speed,66
3123,3123,Physical / Positioning,72
3124,3124,Pace / Diving,64
3124,3124,Shooting / Handling,70
3124,3124,Passing / Kicking,56
3124,3124,Dribbling / Reflexes,66
3124,3124,Defense / Speed,36
3124,3124,Physical / Positioning,81
3125,3125,Pace / Diving,79
3125,3125,Shooting / Handling,61
3125,3125,Passing / Kicking,60
3125,3125,Dribbling / Reflexes,70
3125,3125,Defense / Speed,68
3125,3125,Physical / Positioning,70
3126,3126,Pace / Diving,91
3126,3126,Shooting / Handling,71
3126,3126,Passing / Kicking,59
3126,3126,Dribbling / Reflexes,71
3126,3126,Defense / Speed,39
3126,3126,Physical / Positioning,76
3127,3127,Pace / Diving,53
3127,3127,Shooting / Handling,25
3127,3127,Passing / Kicking,52
3127,3127,Dribbling / Reflexes,50
3127,3127,Defense / Speed,73
3127,3127,Physical / Positioning,78
3128,3128,Pace / Diving,72
3128,3128,Shooting / Handling,71
3128,3128,Passing / Kicking,69
3128,3128,Dribbling / Reflexes,73
3128,3128,Defense / Speed,55
3128,3128,Physical / Positioning,70
3129,3129,Pace / Diving,82
3129,3129,Shooting / Handling,73
3129,3129,Passing / Kicking,67
3129,3129,Dribbling / Reflexes,76
3129,3129,Defense / Speed,26
3129,3129,Physical / Positioning,63
3130,3130,Pace / Diving,68
3130,3130,Shooting / Handling,76
3130,3130,Passing / Kicking,74
3130,3130,Dribbling / Reflexes,68
3130,3130,Defense / Speed,44
3130,3130,Physical / Positioning,73
3131,3131,Pace / Diving,71
3131,3131,Shooting / Handling,32
3131,3131,Passing / Kicking,51
3131,3131,Dribbling / Reflexes,53
3131,3131,Defense / Speed,74
3131,3131,Physical / Positioning,73
3132,3132,Pace / Diving,47
3132,3132,Shooting / Handling,35
3132,3132,Passing / Kicking,50
3132,3132,Dribbling / Reflexes,56
3132,3132,Defense / Speed,75
3132,3132,Physical / Positioning,64
3133,3133,Pace / Diving,80
3133,3133,Shooting / Handling,72
3133,3133,Passing / Kicking,71
3133,3133,Dribbling / Reflexes,74
3133,3133,Defense / Speed,38
3133,3133,Physical / Positioning,65
3134,3134,Pace / Diving,73
3134,3134,Shooting / Handling,72
3134,3134,Passing / Kicking,46
3134,3134,Dribbling / Reflexes,64
3134,3134,Defense / Speed,28
3134,3134,Physical / Positioning,78
3135,3135,Pace / Diving,91
3135,3135,Shooting / Handling,70
3135,3135,Passing / Kicking,62
3135,3135,Dribbling / Reflexes,73
3135,3135,Defense / Speed,45
3135,3135,Physical / Positioning,59
3136,3136,Pace / Diving,79
3136,3136,Shooting / Handling,71
3136,3136,Passing / Kicking,51
3136,3136,Dribbling / Reflexes,70
3136,3136,Defense / Speed,30
3136,3136,Physical / Positioning,68
3137,3137,Pace / Diving,76
3137,3137,Shooting / Handling,70
3137,3137,Passing / Kicking,68
3137,3137,Dribbling / Reflexes,74
3137,3137,Defense / Speed,29
3137,3137,Physical / Positioning,69
3138,3138,Pace / Diving,70
3138,3138,Shooting / Handling,34
3138,3138,Passing / Kicking,48
3138,3138,Dribbling / Reflexes,55
3138,3138,Defense / Speed,72
3138,3138,Physical / Positioning,71
3139,3139,Pace / Diving,69
3139,3139,Shooting / Handling,36
3139,3139,Passing / Kicking,62
3139,3139,Dribbling / Reflexes,67
3139,3139,Defense / Speed,73
3139,3139,Physical / Positioning,74
3140,3140,Pace / Diving,77
3140,3140,Shooting / Handling,47
3140,3140,Passing / Kicking,61
3140,3140,Dribbling / Reflexes,66
3140,3140,Defense / Speed,70
3140,3140,Physical / Positioning,72
